OBJECTID,PLAN_NO,BHC_TYPE,BHC_VALUE,SHAPE_Leng,Shape__Area,Shape__Length
4759,S/TM/35,BHCS,8,799.352926756,30521.359375,866.619733736307
4760,S/TM/35,BHCS,1,220.869235325,3277.923828125,239.639672733738
4761,S/TM/35,BHCB,70,1615.28630754,66624.958984375,1750.04524320855
4762,S/TM/35,BHCS,4,1150.55089402,69323.0703125,1249.07034222733
4763,S/TM/35,BHCS,3,1006.87173042,42688.908203125,1091.77161499486
4764,S/TM/35,BHCS,6,1064.18006195,30770.697265625,1153.56415264886
4765,S/TM/35,BHCB,85,189.436164801,2658.482421875,205.306095537839
4766,S/TM/35,BHCB,100,744.127081237,18603.751953125,806.446254931271
4767,S/TM/35,BHCB,100,595.84772596,24522.6953125,646.422565357086
4768,S/TM/35,BHCB,100,516.013932545,15868.294921875,560.057687001597
4769,S/TM/35,BHCB,100,659.070645563,24146.4765625,714.334737694797
4770,S/TM/35,BHCS,3,441.878983246,7937.314453125,478.425063414802
4771,S/TM/35,BHCB,80,471.596856172,10383.546875,511.380799919599
4772,S/TM/35,BHCB,80,96.3282208096,360.787109375,104.25650263971
4773,S/TM/35,BHCB,100,603.12448479,18315.65625,654.78998215363
4774,S/TM/35,BHCB,100,277.283734044,5643.591796875,300.643801522395
4775,S/TM/35,BHCS,1,139.467351684,1306.666015625,151.106571126
4776,S/TM/35,BHCB,30,877.418060394,54289.48046875,950.222692620748
4777,S/TM/35,BHCS,3,435.184200486,7637.875,471.596335407696
4778,S/TM/35,BHCS,3,330.018804186,6851.576171875,357.686754392578
4779,S/TM/35,BHCB,120,745.61653457,37582.005859375,809.246062504003
4780,S/TM/35,BHCB,100,814.115869548,39372.97265625,881.391214160881
4781,S/TM/35,BHCB,85,1095.63083616,68906.755859375,1187.99812486542
4782,S/TM/35,BHCS,10,491.376616246,16558.8359375,532.744390769644
4783,S/TM/35,BHCB,120,1656.49513782,124916.9609375,1795.86768689878
4784,S/TM/35,BHCS,3,456.625657389,14423.5546875,494.714168632884
4785,S/TM/35,BHCS,5,229.551625058,3279.09765625,248.947525839213
4786,S/TM/35,BHCB,70,275.407744391,5344.732421875,298.620806679511
4787,S/TM/35,BHCS,1,2091.55679996,31238.75,2265.45195742982
4788,S/TM/35,BHCB,30,927.582342402,40244.69921875,1003.87078255796
4789,S/TM/35,BHCS,3,1210.26430778,56525.38671875,1311.6003659671
4790,S/TM/35,BHCB,70,589.715236024,17943.986328125,639.726325498613
4791,S/TM/35,BHCS,10,769.71281697,29256.68359375,834.451533949977
4792,S/TM/35,BHCB,100,562.76124531,16934.734375,610.122427026061
4793,S/TM/35,BHCB,85,503.834494599,16138.755859375,545.692187166083
4794,S/TM/35,BHCB,90,368.697805356,8830.330078125,399.98116714006
4795,S/TM/35,BHCS,6,682.60703559,18163.203125,739.684806697991
4796,S/TM/35,BHCS,12,303.874694667,6578.54296875,329.440166319735
4797,S/TM/35,BHCB,85,1701.62201456,62430.619140625,1846.63209361473
4798,S/TM/35,BHCS,2,229.589838821,3328.62109375,248.976771078587
4799,S/TM/35,BHCS,8,436.029595063,14682.548828125,472.962874758517
4800,S/TM/35,BHCS,8,557.725408255,18994.603515625,604.611021122708
4801,S/TM/35,BHCS,4,655.482284773,21406.482421875,710.370929418711
4802,S/TM/35,BHCB,60,1251.14747154,102920.123046875,1356.48079467655
4803,S/TM/35,BHCS,9,304.542806,6761.439453125,330.142605576163
4804,S/TM/35,BHCS,3,528.76074383,17337.357421875,572.991376702803
4805,S/TM/35,BHCN, ,187.852942028,2381.025390625,203.580131776055
4806,S/TM/35,BHCB,100,771.971677845,30357.87109375,837.617578770918
4807,S/TM/35,BHCS,2,471.148546005,14530.7734375,510.781026916813
4808,S/TM/35,BHCS,5,929.994563551,37688.703125,1008.09027744546
4809,S/TM/35,BHCB,30,208.044669944,3173.23828125,225.521462337876
4810,S/TM/35,BHCB,85,218.704361107,3230.4140625,237.149347569119
4811,S/TM/35,BHCB,41,1411.03333349,106147.5390625,1528.04058367736
4812,S/TM/35,BHCS,1,138.425437076,1344.287109375,150.085889611619
4813,S/TM/35,BHCS,8,415.052270756,12458.171875,449.682397224423
4814,S/TM/35,BHCN, ,1614.1971975,164779.982421875,1749.86240032093
4815,S/TM/35,BHCN, ,874.506035036,35638.140625,947.399439860462
4816,S/TM/35,BHCS,1,468.57633001,15312.111328125,508.32538945519
4817,S/TM/35,BHCB,50,403.907094745,9843.263671875,438.003220655103
4818,S/TM/35,BHCS,1,164.214677696,1957.607421875,177.990732675273
4819,S/TM/35,BHCS,11,1232.90606059,92228.576171875,1337.69894532508
4820,S/TM/35,BHCB,85,987.518808531,63029.05859375,1070.63384221169
4821,S/TM/35,BHCS,1,607.759586143,19822.591796875,658.523378347516
4822,S/TM/35,BHCS,3,318.183312235,5971.3359375,344.577588553762
4823,S/TM/35,BHCB,85,582.382152716,25058.9296875,631.413967787305
4824,S/TM/35,BHCB,35,354.305153884,7085.01171875,384.140298437094
4825,S/TM/35,BHCS,1,642.60950637,7282.990234375,695.590724056774
4826,S/TM/35,BHCB,26,1643.96986178,170760.443359375,1781.31477575682
4827,S/TM/35,BHCB,85,885.311261863,51132.6640625,959.699730844822
4828,S/TM/35,BHCS,5,1386.61664759,24088.830078125,1501.96039924152
4829,S/TM/35,BHCS,3,449.883624376,13449.666015625,487.576740183262
4830,S/TM/35,BHCS,2,348.996155123,6956.0390625,378.425051945006
4831,S/TM/35,BHCB,120,913.456111856,38149.87890625,989.914609158217
4832,S/TM/35,BHCS,3,737.129071199,35569.05859375,799.085624855325
4833,S/TM/35,BHCS,6,170.71786917,1984.8046875,185.238012883278
4834,S/TM/35,BHCS,3,174.86558394,2347.900390625,189.485288597561
4835,S/TM/35,BHCS,2,273.938880134,4385.24609375,297.330276693174
4836,S/TM/35,BHCB,120,965.282317603,51872.068359375,1047.05219814561
4837,S/TM/35,BHCB,120,1489.6666436,103462.23046875,1613.71193290875
4838,S/TM/35,BHCS,6,920.286513003,38559.17578125,997.037693068093
4839,S/TM/35,BHCB,100,1263.432474,108918.59375,1370.05327448445
4840,S/TM/35,BHCB,100,771.660717229,29289.32421875,837.410816253692
4841,S/TM/35,BHCN, ,1006.24202055,54652.953125,1090.93035650058
4842,S/TM/35,BHCN, ,1408.62546727,80300.873046875,1525.76855350782
4843,S/TM/35,BHCS,3,354.308555287,4547.703125,384.606808694322
4844,S/TM/35,BHCB,100,2593.26514101,360937.17578125,2811.36020823673
4845,S/TM/35,BHCS,7,342.932746675,7939.2734375,371.62293674326
4846,S/TM/35,BHCS,3,473.650820921,15988.94140625,513.726703769262
4847,S/TM/35,BHCN, ,554.745486141,15900.203125,600.830573834483
4848,S/TM/35,BHCN, ,274.843939378,5328.771484375,298.34609642045
4849,S/TM/35,BHCS,3,265.199121143,3926.005859375,287.86140977547
4850,S/TM/35,BHCB,100,323.886443304,7753.92578125,351.057176191579
4851,S/TM/35,BHCS,1,241.652100999,4379.775390625,262.05358045586
4852,S/TM/35,BHCS,8,582.901515683,15339.271484375,631.97923407938
4853,S/TM/35,BHCB,120,1013.67843251,65075.21875,1097.86736202399
4854,S/TM/35,BHCB,100,876.4648811,45784.296875,949.537013014488
4855,S/TM/35,BHCS,1,1098.53229167,52803.3046875,1191.86772639724
4856,S/TM/35,BHCB,20,897.903128802,38344.50390625,973.09434780891
4857,S/TM/35,BHCS,1,360.139941909,7120.890625,390.094210517584
4858,S/TM/35,BHCS,8,1054.30362784,50330.919921875,1143.18006582721
4859,S/TM/35,BHCB,100,1003.33791362,53213.978515625,1089.41880805439
4860,S/TM/35,BHCB,70,887.704666279,51334.244140625,961.344995546035
4861,S/TM/35,BHCS,3,763.812679319,20399.6875,828.006879168979
4862,S/TM/35,BHCS,1,534.57408996,19775.7265625,579.041744074449
4863,S/TM/35,BHCB,85,733.135522388,37182.55078125,794.907838399433
4864,S/TM/35,BHCB,100,824.879410843,29960.826171875,893.426206888901
4865,S/TM/35,BHCS,1,133.264202898,737.955078125,144.656250243279
4866,S/TM/35,BHCB,23,982.474818583,51230.3203125,1065.64761583503
4867,S/TM/35,BHCB,60,284.78918257,5862.33203125,308.850672084325
4868,S/TM/35,BHCB,85,373.979530342,10316.27734375,405.260925362404
4869,S/TM/35,BHCB,156,856.646991426,38928.048828125,929.722214593086
4870,S/TM/35,BHCS,1,55.6552827661,211.66796875,60.3001716472231
4871,S/TM/35,BHCS,8,583.964095394,22067.2109375,633.593482836817
4872,S/TM/35,BHCS,10,1232.01203992,37533.53515625,1334.68247169103
4873,S/TM/35,BHCS,3,2641.6085358,183866.728515625,2860.67819945648
4874,S/TM/35,BHCS,8,399.807135212,8138.275390625,433.774913576355
4875,S/TM/35,BHCS,8,322.397876928,5272.86328125,349.209134386259
4876,S/TM/35,BHCS,2,593.996925312,8463.61328125,644.840752483013
4877,S/TM/35,BHCS,6,2084.64754178,91761.6875,2259.76395883346
4878,S/TM/35,BHCS,11,425.319962482,9802.60546875,460.755296711515
4879,S/TM/35,BHCB,100,807.620130403,28581.3359375,875.840450908386
4880,S/TM/35,BHCB,85,3982.51308192,784536.619140625,4318.0450414811
4881,S/TM/35,BHCS,8,227.879360013,3012.376953125,246.967426973924
4882,S/TM/35,BHCB,120,315.335232214,7426.26171875,341.808013223853
4883,S/TM/35,BHCB,85,544.089093347,14024.333984375,589.854473106684
4884,S/TM/35,BHCB,70,1047.18992872,76186.009765625,1134.85342122907
4885,S/TM/35,BHCS,6,2346.14518259,107965.095703125,2540.1769057843
4886,S/TM/35,BHCS,3,247.923150186,4312.392578125,268.588559669962
4887,S/TM/35,BHCB,70,239.842387345,4312.275390625,259.927765540043
4888,S/TM/35,BHCB,70,740.263713085,16725.765625,802.167073225789
4889,S/TM/35,BHCS,3,353.105396127,8997.2109375,382.622464153602
4890,S/TM/35,BHCB,100,2077.5376804,191825.619140625,2253.45901272388
4891,S/TM/35,BHCS,2,413.73984109,8269.15234375,448.267871794038
4892,S/TM/35,BHCS,3,740.541314225,35401.234375,801.675365374236
4893,S/TM/35,BHCS,2,310.664098502,6465.962890625,336.558155005324
4894,S/TM/35,BHCS,6,283.367807542,4235.220703125,307.097792359592
4895,S/TM/35,BHCS,8,572.668541908,19891.265625,620.20857926188
4896,S/TM/35,NBA,NBA,65.7996797734,271.03515625,71.2520238925378
4897,S/TM/35,NBA,NBA,74.3428553945,312.748046875,80.4757037865686
4898,S/TM/35,NBA,NBA,133.056452413,620.98046875,143.932437639268
4899,S/TM/35,NBA,NBA,115.336772413,968.3828125,125.010260713125
4900,S/TM/35,NBA,NBA,519.043208549,2798.662109375,563.72637464616
4901,S/TM/35,NBA,NBA,342.242532415,3500.142578125,370.842240761803
4902,S/TM/35,NBA,NBA,401.40966004,3984.49609375,434.310371687208
4903,S/TM/35,NBA,NBA,194.794580408,1834.92578125,211.31420787062
4904,S/TM/35,NBA,NBA,139.999941813,950.91015625,151.515872552533
4905,S/TM/35,NBA,NBA,248.405103048,1374.439453125,269.003210235702
4906,S/TM/35,BHCS,1,334.264277862,8402.916015625,362.193722236412
4907,S/TM/35,BHCB,125,662.095889817,27366.173828125,717.969525156179
4908,S/TM/35,BHCS,3,1619.25417926,31802.041015625,1755.74292386196
4909,S/TM/35,BHCN, ,1002.52600623,66075.72265625,1085.97449983334
4910,S/TM/35,BHCS,3,562.810330847,15504.12890625,609.995289549912
4911,S/TM/35,BHCS,8,455.955536734,15187.9921875,494.150318490311
4912,S/TM/35,BHCN, ,612.580502864,21361.333984375,664.199435961665
4913,S/TM/35,BHCB,100,770.28550032,28554.6796875,834.101711120728
4914,S/TM/35,BHCB,70,536.685530313,18772.109375,582.348010138778
4915,S/TM/35,BHCB,100,309.063963775,5910.40234375,334.757934276685
4916,S/TM/35,BHCS,3,222.358642361,3025.697265625,241.303686964399
4917,S/TM/35,BHCS,8,253.403939985,4306.455078125,274.513790720283
4918,S/TM/35,BHCB,100,776.799322565,29863.791015625,842.14849181476
4919,S/TM/35,BHCB,85,288.686751735,5858.02734375,313.153267654074
4920,S/TM/35,BHCS,3,805.011049767,23843.556640625,872.46224672949
4921,S/TM/35,BHCB,100,682.370497904,8345.412109375,740.645088174885
4922,S/TM/35,BHCB,85,706.490987385,29881.115234375,764.977741246695
4923,S/TM/35,BHCS,3,2558.35182603,194243.65625,2773.90614386631
4924,S/TM/35,BHCS,1,288.831414064,5572.095703125,312.842312322261
4925,S/TM/35,BHCS,10,1537.64372601,41692.779296875,1668.26603214451
4926,S/TM/35,BHCB,85,1003.8095428,60336.5234375,1086.99426917653
4927,S/TM/35,BHCS,3,169.797383146,1767.23828125,184.140874360618
4928,S/TM/35,BHCS,2,198.103493398,2690.76953125,214.972182203189
4929,S/TM/35,BHCS,2,125.486830269,1067.029296875,136.027698529249
4930,S/TM/35,BHCB,70,1473.99230184,77907.814453125,1600.38307116571
4931,S/TM/35,BHCS,6,513.478807365,11249.978515625,557.467269524888
4932,S/TM/35,BHCS,6,365.854384805,8918.091796875,396.628739386572
4933,S/TM/35,BHCN, ,2267.88206649,231093.74609375,2457.38500237584
4934,S/TM/35,BHCS,3,185.589100561,1544.54296875,201.287524879811
4935,S/TM/35,BHCS,4,335.373869866,8215.947265625,363.851692045434
4936,S/TM/35,BHCS,8,465.652430326,8780.6171875,504.55082022862
4937,S/TM/35,BHCB,100,598.460042768,22289.53125,649.346366811521
4938,S/TM/35,BHCB,100,429.680127204,11363.80078125,465.779422244823
4939,S/TM/35,BHCS,5,214.072822101,3423.658203125,232.189180915307
4940,S/TM/35,BHCB,85,863.720719423,36728.61328125,936.455066839435
4941,S/TM/35,BHCB,120,1812.56221363,121836.509765625,1967.58537004827
4942,S/TM/35,BHCS,1,260.000581447,3465.818359375,281.832684224759
4943,S/TM/35,BHCS,3,902.084756334,53431.4453125,978.150809856319
4944,S/TM/35,BHCB,85,748.898811235,23914.509765625,813.128771982951
4945,S/TM/35,BHCB,85,877.473244035,37384.84375,950.860271571513
4946,S/TM/35,BHCS,1,760.522004965,38343.341796875,824.812662069971
4947,S/TM/35,BHCS,1,801.961969492,24783.11328125,868.115749022069
4948,S/TM/35,BHCS,3,1746.31954538,127005.708984375,1895.11268135291
4949,S/TM/35,BHCS,1,240.889455119,3182.53515625,261.392308082678
4950,S/TM/35,BHCS,8,733.302837758,18390.7578125,795.453660812146
4951,S/TM/35,BHCS,1,224.351942514,1829.576171875,243.704346677317
4952,S/TM/35,BHCS,8,295.102413845,5453.6953125,320.281874195182
4953,S/TM/35,BHCS,4,392.106367127,8060.388671875,425.420089979368
4954,S/TM/35,BHCB,85,2751.51000838,147260.62109375,2984.26715200199
4955,S/TM/35,BHCB,85,118.718085697,840.357421875,128.601300890155
4956,S/TM/35,BHCN, ,1290.53484569,38182.072265625,1396.73473902672
4957,S/TM/35,BHCS,5,2576.03854159,164414.759765625,2792.31943613503
4958,S/TM/35,BHCN, ,2977.03922513,443351.697265625,3225.97785463075
4959,S/TM/35,BHCB,100,324.582820761,5871.8515625,351.374831514192
4960,S/TM/35,BHCB,100,1883.35940241,196331.044921875,2041.18026185788
4961,S/TM/35,BHCS,1,125.417039416,1160.25,135.988549621712
4962,S/TM/35,BHCS,4,182.73981854,2433.55859375,198.021429865013
4963,S/TM/35,BHCB,85,775.659181239,31265.6796875,839.70173556696
4964,S/TM/35,BHCS,13,542.959948918,20632.0546875,588.4380468962
4965,S/TM/35,BHCB,85,1371.88428037,62915.587890625,1487.94382577181
4966,S/TM/35,BHCS,8,755.186117123,26077.916015625,817.391139931871
4967,S/TM/35,BHCS,2,1391.13372549,64812.203125,1508.3639708805
4968,S/TM/35,BHCS,3,632.311177376,20943.060546875,685.047182159467
4969,S/TM/35,BHCB,140,431.64451054,12042.763671875,467.799283869996
4970,S/TM/35,BHCB,100,986.492463139,59149.90234375,1069.42786984337
4971,S/TM/35,BHCB,100,606.799785336,21985.4296875,657.578942719757
4972,S/TM/35,BHCB,100,844.395008682,41496.8125,915.926731775995
4973,S/TM/35,BHCB,100,924.31275435,36723.68359375,1001.97322156072
4974,S/TM/35,BHCB,100,298.073206862,6526.150390625,323.217121688481
4975,S/TM/35,BHCS,8,308.347651053,7079.0078125,334.251172143532
4976,S/TM/35,BHCS,8,497.287851235,15297.404296875,539.719472911768
4977,S/TM/35,BHCS,6,247.514993135,4001.15625,268.08513820613
4978,S/TM/35,BHCB,90,864.702881458,29993.640625,937.304933019164
4979,S/TM/35,BHCB,90,54.0521187415,175.01953125,58.5916374039119
4980,S/TM/35,BHCS,10,1026.19387781,29715.56640625,1112.63584322572
4981,S/TM/35,BHCS,8,317.292279325,7216.091796875,343.862674529275
4982,S/TM/35,BHCS,8,370.119377133,7591.13671875,401.451815778114
4983,S/TM/35,BHCS,6,308.791102254,5978.66015625,335.046751781743
4984,S/TM/35,BHCS,4,363.597897414,8154.802734375,394.178778504468
4985,S/TM/35,BHCS,4,213.709874842,1871.56640625,232.084287261565
4986,S/TM/35,BHCS,1,1296.61349611,59938.4609375,1404.86024086855
4987,S/TM/35,BHCS,3,289.487633994,5016.7421875,314.216620401323
4988,S/TM/35,BHCS,8,328.723838191,6713.9921875,356.18764772327
4989,S/TM/35,BHCB,20,676.00018733,27960.57421875,733.075288915239
4990,S/TM/35,BHCB,100,2084.2609058,155913.42578125,2261.20905980638
4991,S/TM/35,BHCB,26,621.916780815,25657.029296875,674.72105831441
4992,S/TM/35,BHCN, ,1189.85341902,86388.26953125,1290.75578906433
4993,S/TM/35,BHCB,26,1429.52369312,101002.203125,1550.01885522515
4994,S/TM/35,BHCS,1,443.20811055,14719.7265625,480.762739239783
4995,S/TM/35,BHCN, ,485.353640004,13106.361328125,526.312633511939
4996,S/TM/35,BHCB,106,656.312712948,20300.787109375,711.165178932826
4997,S/TM/35,NBA,NBA,1832.47540402,18422.724609375,1991.66100707825
4998,S/TM/35,NBA,NBA,381.177275331,3500.51953125,414.202661662139
4999,S/TM/35,NBA,NBA,148.420677931,1094.044921875,161.141213041681
5000,S/TM/35,NBA,NBA,518.160750257,3838.931640625,563.176541459429
5001,S/TM/35,NBA,NBA,61.7587381158,197.841796875,66.9623662793272
5002,S/TM/35,NBA,NBA,155.007292815,1179.572265625,168.320129559316
5003,S/TM/35,BHCS,10,1031.57128533,52497.115234375,1117.73055934423
5004,S/TM/35,BHCS,3,303.696726285,6158.431640625,329.20912009376
5005,S/TM/35,BHCB,85,753.007505144,39290.6796875,816.828608577483
5006,S/TM/35,BHCB,150,562.121493048,10984.2890625,609.238544528894
5007,S/TM/35,BHCB,140,505.495235128,19144.849609375,547.941876052523
5008,S/TM/35,BHCB,100,385.949354751,7880.396484375,419.03109565395
5009,S/TM/35,BHCB,70,897.068593121,26379.7578125,972.134102482954
5010,S/TM/35,BHCB,70,586.398473395,19376.193359375,634.994047483283
5011,S/TM/35,BHCB,35,158.111485325,1284.1796875,171.18028677656
5012,S/TM/35,BHCB,85,517.863213783,12984.22265625,561.084866847423
5013,S/TM/35,BHCB,79,657.022206456,32336.072265625,712.258461623547
5014,S/TM/35,BHCB,125,423.325622297,7856.224609375,459.297728528946
5015,S/TM/35,BHCB,145,1033.04224599,49796.201171875,1119.95574986474
5016,S/TM/35,BHCS,8,819.934954897,32714.302734375,888.647039755009
5017,S/TM/35,BHCS,10,352.119111428,7340.376953125,381.372747150953
5018,S/TM/35,BHCS,10,427.512010861,11420.2578125,463.297597056424
5019,S/TM/35,BHCB,90,1329.30124789,28853.599609375,1439.23452303034
5020,S/TP/28,BHCB,110,551.417267426,20649.142578125,597.842647922773
5021,S/TP/28,BHCS,8,368.675610487,8386.02734375,399.757020916631
5022,S/TP/28,BHCS,8,488.708566104,14922.8671875,529.369334208366
5023,S/TP/28,BHCS,4,3959.7260186,661552.23828125,4293.35216198889
5024,S/TP/28,BHCB,55,930.982965648,16134.232421875,1009.44879670291
5025,S/TP/28,BHCS,8,324.965036747,5262.939453125,352.000387539383
5026,S/TP/28,BHCB,110,1058.56329442,68246.615234375,1146.57291670139
5027,S/TP/28,BHCS,5,907.943480759,28882.3125,984.349173808623
5028,S/TP/28,BHCS,8,572.316860215,17413.6953125,621.389220182646
5029,S/TP/28,BHCB,110,1245.81465469,65528.90234375,1350.63373184886
5030,S/TP/28,BHCS,8,342.491318219,7338.22265625,371.145840358586
5031,S/TP/28,BHCS,8,252.98092425,4167.92578125,274.231699856263
5032,S/TP/28,BHCS,1,125.116729925,1131.9765625,135.713016005532
5033,S/TP/28,BHCB,80,727.414980217,16140.07421875,788.41448518299
5034,S/TP/28,BHCB,80,568.683271897,23341.4609375,616.858852282176
5035,S/TP/28,BHCB,80,302.357063073,6665.73046875,328.131946898028
5036,S/TP/28,BHCB,96,2026.15816091,147121.16015625,2197.34857539539
5037,S/TP/28,BHCB,110,555.829287975,21953.3671875,603.129652809273
5038,S/TP/28,BHCB,110,1369.49908382,64551.59765625,1485.29703939108
5039,S/TP/28,BHCS,8,267.603977984,4515.919921875,290.112566379699
5040,S/TP/28,BHCB,35,107.668798577,788.755859375,116.666792668608
5041,S/TP/28,BHCS,1,235.452951159,2830.08984375,255.529758761719
5042,S/TP/28,BHCS,4,277.545023192,4050.423828125,300.756995650044
5043,S/TP/28,BHCS,2,209.314419985,2435.212890625,227.172703772789
5044,S/TP/28,BHCS,1,394.408006139,6216.767578125,426.935837449356
5045,S/TP/28,BHCS,10,567.643568947,23928.447265625,615.849827421331
5046,S/TP/28,BHCS,8,411.469440189,9584.951171875,446.544554709671
5047,S/TP/28,BHCS,4,673.453902722,24688.78125,729.681307812276
5048,S/TP/28,BHCS,4,1427.83987975,64503.07421875,1549.22422819046
5049,S/TP/28,BHCS,8,671.429833423,24035.0859375,727.996806852621
5050,S/TP/28,BHCS,6,459.803069554,11649.693359375,498.259679310613
5051,S/TP/28,BHCS,1,873.262859443,27201.478515625,947.872238017695
5052,S/TP/28,BHCB,110,1195.23153333,36229.771484375,1295.21302401206
5053,S/TP/28,BHCS,3,852.359796896,7252.50390625,921.978362398321
5054,S/TP/28,BHCS,17,197.784861691,2467.88671875,214.731339888789
5055,S/TP/28,BHCB,110,1628.61686327,99302.931640625,1765.40165872876
5056,S/TP/28,BHCS,1,539.84038775,4532.654296875,585.360332288694
5057,S/TP/28,BHCS,1,208.493533401,1737.556640625,226.190463695221
5058,S/TP/28,BHCB,110,1480.62449278,69689.1796875,1605.07410905058
5059,S/TP/28,BHCB,70,616.693228824,21096.134765625,669.928070219055
5060,S/TP/28,BHCB,75,581.78415068,21155.263671875,630.299657817357
5061,S/TP/28,BHCS,8,918.465384982,58617.009765625,995.741090540015
5062,S/TP/28,BHCS,5,91.448639449,653.857421875,99.1966280199555
5063,S/TP/28,BHCB,55,522.70895196,9594.0546875,566.517552461831
5064,S/TP/28,BHCB,55,263.284634784,4295.626953125,285.350587319079
5065,S/TP/28,BHCB,55,260.711636505,4293.34375,282.581007130716
5066,S/TP/28,BHCB,55,387.685387858,6446.943359375,421.277572235765
5067,S/TP/28,BHCS,2,90.074828973,403.22265625,97.8082571751804
5068,S/TP/28,BHCS,4,107.616153584,855.8203125,116.697528331347
5069,S/TP/28,BHCS,2,145.466990472,1164.732421875,157.838749349247
5070,S/TP/28,BHCB,55,116.226522776,696.51953125,126.159276446792
5071,S/TP/28,BHCS,6,100.95283683,463.828125,109.561985516086
5072,S/TP/28,BHCS,1,1277.32863733,38844.689453125,1384.84711391939
5073,S/TP/28,BHCS,2,675.022199999,13681.263671875,732.163447731455
5074,S/TP/28,BHCS,4,371.158853524,9219.10546875,402.23503655882
5075,S/TP/28,BHCS,3,1686.95826766,165408.876953125,1829.28308997081
5076,S/TP/28,BHCB,40,1666.0698319,66839.3046875,1806.31888257475
5077,S/TP/28,BHCB,40,659.493405284,31011.119140625,714.906628731558
5078,S/TP/28,BHCB,40,973.332058109,68691.43359375,1056.32989165771
5079,S/TP/28,BHCS,3,203.331124947,2661.392578125,220.621602011937
5080,S/TP/28,BHCS,6,288.675739032,6444.779296875,313.173463785443
5081,S/TP/28,BHCS,2,301.989334602,5202.546875,327.70642793774
5082,S/TP/28,BHCS,8,252.341664893,4101.962890625,273.594139180926
5083,S/TP/28,BHCS,8,291.133498981,6309.56640625,315.83812457847
5084,S/TP/28,BHCS,3,132.921794679,1299.41015625,144.166880277189
5085,S/TP/28,BHCS,2,431.580381586,10714.333984375,467.623070374088
5086,S/TP/28,BHCS,6,404.716638863,5140.42578125,439.14687000275
5087,S/TP/28,BHCS,3,1230.38088553,57766.65234375,1333.37111727213
5088,S/TP/28,BHCB,70,762.296661949,35813.396484375,826.731494259499
5089,S/TP/28,BHCB,40,579.709399952,24759.283203125,629.035354357345
5090,S/TP/28,BHCS,1,4694.36469794,191538.337890625,5094.67394041432
5091,S/TP/28,BHCB,40,795.704564237,42741.328125,863.825050937255
5092,S/TP/28,BHCB,80,373.514748127,7381.125,404.791800062986
5093,S/TP/28,BHCB,80,234.583866716,3698.2265625,254.526633988765
5094,S/TP/28,BHCS,4,87.3702703601,513.474609375,94.680808789013
5095,S/TP/28,NBA,NBA,249.86465537,3088.57421875,270.706041291551
5096,S/TP/28,NBA,NBA,1624.82276921,39433.810546875,1761.95009252495
5097,S/TP/28,NBA,NBA,122.580454354,1006.0859375,132.979690885623
5098,S/TP/28,NBA,NBA,113.26351843,650.484375,122.642936891592
5099,S/TP/28,NBA,NBA,342.514190999,2634.025390625,370.531032134835
5100,S/TP/28,NBA,NBA,598.964936576,6217.83203125,647.987392986186
5101,S/TP/28,BHCS,4,94.1633965557,569.14453125,102.177313958897
5102,S/TP/28,BHCB,55,126.984785476,1154.501953125,137.73389933251
5103,S/TP/28,BHCS,3,126.027865381,733.326171875,136.751365116551
5104,S/TP/28,BHCB,40,2965.12569995,257221.826171875,3214.65516105417
5105,S/TP/28,BHCS,9,470.836923779,15535.197265625,510.643273983765
5106,S/TP/28,BHCS,9,450.604021407,13800.484375,488.635948222624
5107,S/TP/28,BHCS,8,267.535633307,4336.39453125,289.909139057507
5108,S/TP/28,BHCS,8,389.941886817,10370.6875,422.750743684066
5109,S/TP/28,BHCS,2,295.15020087,3937.63671875,319.845578268463
5110,S/TP/28,BHCS,3,191.24349269,2324.732421875,207.430872584266
5111,S/TP/28,BHCS,4,1027.40255472,27817.150390625,1113.96158136426
5112,S/TP/28,BHCS,1,603.415813981,17161.240234375,654.061271632526
5113,S/TP/28,BHCB,110,549.421194524,18801.80078125,595.666250059381
5114,S/TP/28,BHCS,2,559.541379164,19729.986328125,606.245429281225
5115,S/TP/28,BHCB,70,849.28400981,40807.8671875,919.947962893149
5116,S/TP/28,BHCB,110,416.436254966,10731.90625,451.249965150528
5117,S/TP/28,BHCS,1,373.904742082,3805.31640625,404.599464362307
5118,S/TP/28,BHCB,50,948.524854625,44772.79296875,1028.6500156656
5119,S/TP/28,BHCS,2,1085.18018897,77900.21875,1177.50732388007
5120,S/TP/28,BHCB,47,2459.13712588,143380.080078125,2665.50875948268
5121,S/TP/28,BHCS,10,1011.01498474,75480.873046875,1096.29002285734
5122,S/TP/28,BHCS,1,290.472895182,5610.96875,314.77079407385
5123,S/TP/28,BHCB,40,993.270307636,50287.95703125,1076.58006008702
5124,S/TP/28,BHCB,40,719.19578163,34122.15234375,780.761017567261
5125,S/TP/28,BHCS,4,557.32830179,8313.099609375,603.539803613153
5126,S/TP/28,BHCS,8,576.177987697,16818.513671875,624.620168725129
5127,S/TP/28,BHCS,1,2952.63304228,62854.2421875,3203.0573552458
5128,S/TP/28,BHCS,6,402.045981479,7508.451171875,435.918676029088
5129,S/TP/28,BHCS,1,178.951378703,1361.70703125,193.851745939197
5130,S/TP/28,BHCB,70,851.267740119,27436.30078125,922.674115205435
5131,S/TP/28,BHCS,3,416.651047312,11789.234375,452.304058496897
