OBJECTID,PLAN_NO,ZONE_LABEL,DESC_ENG,DESC_CHT,SPUSE_ENG,SPUSE_CHT,SHAPE_Leng,Shape__Area,Shape__Area_2,Shape__Length_2
219,S/FSS/23,G/IC,"Government, Institution or Community",政府、機構或社區, , ,76.029345112,414.431640625,414.431640625,82.5141600660655
220,S/FSS/23,GB,Green Belt,綠化地帶, , ,1870.2774427,63227.3984375,63227.3984375,2029.94286682767
221,S/FSS/23,GB,Green Belt,綠化地帶, , ,2347.75356352,64422.8125,64422.8125,2546.10657128978
222,S/FSS/23,GB,Green Belt,綠化地帶, , ,2430.83417144,157259.576171875,157259.576171875,2638.09669063587
223,S/FSS/23,O,Open Space,休憩用地, , ,997.256849488,23503.703125,23503.703125,1082.11054339509
224,S/FSS/23,GB,Green Belt,綠化地帶, , ,1817.86409232,77856.689453125,77856.689453125,1971.57571905671
225,S/FSS/23,R(A)1,Residential (Group A) 1,住宅(甲類)1, , ,626.068094072,14558.146484375,14558.146484375,679.073002356958
226,S/FSS/23,G/IC,"Government, Institution or Community",政府、機構或社區, , ,371.769295022,5306.396484375,5306.396484375,403.271101313842
227,S/FSS/23,O,Open Space,休憩用地, , ,647.119528696,9191.52734375,9191.52734375,701.938720152797
228,S/FSS/23,G/IC,"Government, Institution or Community",政府、機構或社區, , ,43.7657946213,135.845703125,135.845703125,47.4923719513952
229,S/FSS/23,R(A)4,Residential (Group A) 4,住宅(甲類)4, , ,365.171832121,6491.51171875,6491.51171875,396.151505772362
230,S/FSS/23,R(A)6,Residential (Group A) 6,住宅(甲類)6, , ,364.717147466,4174.02734375,4174.02734375,396.203339190524
231,S/FSS/23,R(A)4,Residential (Group A) 4,住宅(甲類)4, , ,607.297202353,18283.1953125,18283.1953125,658.608941025235
232,S/FSS/23,R(A)5,Residential (Group A) 5,住宅(甲類)5, , ,498.81991722,16323.03515625,16323.03515625,541.325535648959
233,S/FSS/23,R(A)4,Residential (Group A) 4,住宅(甲類)4, , ,512.32959408,16102.90625,16102.90625,555.810133194719
234,S/FSS/23,MRDJ,Major Road and Junction,主要道路及路口, , ,56845.961334,1015430.65234375,1015430.65234375,61659.1343113409
235,S/FSS/23,I,Industrial,工業, , ,3538.65334664,384012.19140625,384012.19140625,3841.19164731906
236,S/FSS/23,OU,Other Specified Uses,其他指定用途,TRANSPORT INTERCHANGE WITH COMMERCIAL USES ABOVE,交通交滙處 (其上之建築物 作商業用途),594.242963921,18805.1796875,18805.1796875,644.447249170803
237,S/FSS/23,OU,Other Specified Uses,其他指定用途,PETROL FILLING STATION,加油站,260.830733012,3970.48046875,3970.48046875,283.015715554027
238,S/FSS/23,OU,Other Specified Uses,其他指定用途,PETROL FILLING STATION,加油站,102.982174579,745.498046875,745.498046875,111.74001165194
239,S/FSS/23,OU,Other Specified Uses,其他指定用途,RAILWAY,鐵路,3295.57553761,33751.087890625,33751.087890625,3579.37947555374
240,S/FSS/23,OU,Other Specified Uses,其他指定用途,RAILWAY,鐵路,1588.80073047,21624.125,21624.125,1721.01626864001
241,S/FSS/23,OU,Other Specified Uses,其他指定用途,RAILWAY,鐵路,666.90995547,7850.1796875,7850.1796875,723.463752128391
242,S/FSS/23,OU,Other Specified Uses,其他指定用途,ABATTOIR,屠場,1015.93355575,66148.205078125,66148.205078125,1103.35539938481
243,S/FSS/23,OU,Other Specified Uses,其他指定用途,RAILWAY STATION,鐵路車站,846.942155378,15007.26953125,15007.26953125,918.804475655114
244,S/FSS/23,OU,Other Specified Uses,其他指定用途,FUNERAL PARLOUR AND CEMETERY RELATED USES,殯儀館及墳場有關用途,219.965334073,3532.552734375,3532.552734375,238.687563941831
245,S/FSS/23,OU,Other Specified Uses,其他指定用途,PETROL FILLING STATION,加油站,253.569976345,4833.880859375,4833.880859375,275.028374856292
246,S/FSS/23,OU,Other Specified Uses,其他指定用途,FLOOD BALANCING RESERVOIR,防洪水塘,931.474449667,38975.783203125,38975.783203125,1009.69531849292
247,S/FSS/23,OU,Other Specified Uses,其他指定用途,PETROL FILLING STATION,加油站,223.178299108,2755.9453125,2755.9453125,242.077682022815
248,S/FSS/23,OU,Other Specified Uses,其他指定用途,RAILWAY,鐵路,273.892867797,2714.021484375,2714.021484375,296.575502334879
249,S/FSS/23,OU,Other Specified Uses,其他指定用途,SEWAGE TREATMENT WORKS,污水處理廠,1921.53265754,136267.8515625,136267.8515625,2086.04801418047
250,S/FSS/23,OU,Other Specified Uses,其他指定用途,RAILWAY,鐵路,1679.96425154,25078.650390625,25078.650390625,1822.30113340427
251,S/FSS/23,OU,Other Specified Uses,其他指定用途,PETROL FILLING STATION,加油站,136.087381675,1000.92578125,1000.92578125,147.719475450007
252,S/FSS/23,OU,Other Specified Uses,其他指定用途,RAILWAY,鐵路,748.654043565,10513.818359375,10513.818359375,812.073977093759
253,S/FSS/23,OU,Other Specified Uses,其他指定用途,RAILWAY STATION,鐵路車站,706.209523856,10960.890625,10960.890625,766.067682790397
254,S/FSS/23,OU,Other Specified Uses,其他指定用途,PETROL FILLING STATION,加油站,147.10210377,1202.560546875,1202.560546875,159.647094718611
255,S/H10/17,R(A),Residential (Group A),住宅(甲類), , ,1241.16765814,59716.15234375,59716.15234375,1344.44595668084
256,S/H10/17,GB,Green Belt,綠化地帶, , ,945.952520743,17291.001953125,17291.001953125,1024.91928354328
257,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,563.489616271,20135.6875,20135.6875,610.795657480625
258,S/H10/17,CP,Country Park,郊野公園, , ,163.621633881,1845.25390625,1845.25390625,177.259639529218
259,S/H10/17,R(C)3,Residential (Group C) 3,住宅(丙類)3, , ,588.415909948,10458.681640625,10458.681640625,636.250414921002
260,S/H10/17,R(C)4,Residential (Group C) 4,住宅(丙類)4, , ,358.161900061,5161.4609375,5161.4609375,387.342749545944
261,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,446.039004734,11852.818359375,11852.818359375,482.827302702415
262,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,514.037786173,11370.15625,11370.15625,557.020571752325
263,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,685.36159278,27870.193359375,27870.193359375,742.259763111109
264,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,1579.5178149,58908.162109375,58908.162109375,1713.20190932148
265,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,396.576840942,9737.03125,9737.03125,429.790049663721
266,S/H10/17,GB,Green Belt,綠化地帶, , ,633.03773554,10256.00390625,10256.00390625,684.61413693958
267,S/H10/17,GB,Green Belt,綠化地帶, , ,289.597865107,4583.990234375,4583.990234375,313.428678115016
268,S/H10/17,O,Open Space,休憩用地, , ,111.332358806,604.04296875,604.04296875,120.661220978389
269,S/H10/17,GB,Green Belt,綠化地帶, , ,484.938907783,8298.97265625,8298.97265625,525.203203225606
270,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,277.941877672,4417.142578125,4417.142578125,301.139079882617
271,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,751.995643697,25030.630859375,25030.630859375,814.72995222707
272,S/H10/17,R(A),Residential (Group A),住宅(甲類), , ,2264.2305643,213554.900390625,213554.900390625,2451.14785271786
273,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,403.355107067,8316.08203125,8316.08203125,436.744270913892
274,S/H10/17,R(C)4,Residential (Group C) 4,住宅(丙類)4, , ,872.65404499,20547.962890625,20547.962890625,945.05697439646
275,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,1676.08610229,96462.21875,96462.21875,1817.75688862019
276,S/H10/17,O,Open Space,休憩用地, , ,417.290479454,7672.75390625,7672.75390625,451.218693926706
277,S/H10/17,OU,Other Specified Uses,其他指定用途,PETROL FILLING STATION,加油站,119.754459844,940.48046875,940.48046875,129.838868377845
278,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,102.495216717,563.75390625,563.75390625,110.853305305589
279,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,652.397731478,30971.384765625,30971.384765625,706.468037013793
280,S/H10/17,GB,Green Belt,綠化地帶, , ,1022.20911894,31601.71484375,31601.71484375,1109.14258916107
281,S/H10/17,O,Open Space,休憩用地, , ,103.804849802,705.4921875,705.4921875,112.411222974626
282,S/H10/17,R(C)2,Residential (Group C) 2,住宅(丙類)2, , ,1113.52149113,66891.23828125,66891.23828125,1206.17370761759
283,S/H10/17,O,Open Space,休憩用地, , ,590.936816284,16339.736328125,16339.736328125,640.48561228719
284,S/H10/17,R(C),Residential (Group C),住宅(丙類), , ,841.347713993,32249.541015625,32249.541015625,911.333392364805
285,S/H10/17,OU,Other Specified Uses,其他指定用途,CYBER-PORT,數碼港,2908.43883421,286425.560546875,286425.560546875,3153.62094061559
286,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,233.679032458,3891.474609375,3891.474609375,253.357412683881
287,S/H10/17,R(C),Residential (Group C),住宅(丙類), , ,891.383235657,44531.451171875,44531.451171875,965.933368825813
288,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,654.788543337,19001.923828125,19001.923828125,708.214099025856
289,S/H10/17,R(C)3,Residential (Group C) 3,住宅(丙類)3, , ,205.832567845,3032.873046875,3032.873046875,222.903503866174
290,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,1027.10811369,34678.330078125,34678.330078125,1111.18674633034
291,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,270.922487308,3851.302734375,3851.302734375,294.006181659753
292,S/H10/17,R(C)6,Residential (Group C) 6,住宅(丙類)6, , ,908.658621743,38262.283203125,38262.283203125,984.807265406347
293,S/H10/17,O,Open Space,休憩用地, , ,1102.93753793,26912.32421875,26912.32421875,1195.6922921503
294,S/H10/17,R(B),Residential (Group B),住宅(乙類), , ,222.5298897,3606.896484375,3606.896484375,241.096340815775
295,S/H10/17,O,Open Space,休憩用地, , ,271.775415581,4708.021484375,4708.021484375,294.092836470333
296,S/H10/17,R(C),Residential (Group C),住宅(丙類), , ,1066.73186714,35677.91796875,35677.91796875,1156.62759999735
297,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,120.660891222,1027.6484375,1027.6484375,130.758215791109
298,S/H10/17,GB,Green Belt,綠化地帶, , ,4167.44314254,164145.7890625,164145.7890625,4519.12591348196
299,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,783.696052325,23068.697265625,23068.697265625,848.81315590925
300,S/H10/17,V,Village Type Development,鄉村式發展, , ,732.913468461,30786.845703125,30786.845703125,793.264399757173
301,S/H10/17,GB,Green Belt,綠化地帶, , ,538.952805916,10094.841796875,10094.841796875,583.338064775728
302,S/H10/17,OU,Other Specified Uses,其他指定用途,CYBER-PORT,數碼港,1244.30317339,22213.287109375,22213.287109375,1348.94508106871
303,S/H10/17,OU,Other Specified Uses,其他指定用途,CEMETERY,墳場,954.369957258,31438.2265625,31438.2265625,1033.75590887311
304,S/H10/17,O,Open Space,休憩用地, , ,866.03033741,15448.513671875,15448.513671875,938.723653213513
305,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,551.466655186,16534.017578125,16534.017578125,597.298330398729
306,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,1397.42152889,69981.677734375,69981.677734375,1515.36533043247
307,S/H10/17,GB,Green Belt,綠化地帶, , ,1001.12533629,48131.912109375,48131.912109375,1084.30952368535
308,S/H10/17,R(C)1,Residential (Group C) 1,住宅(丙類)1, , ,215.317013552,3054.083984375,3054.083984375,233.355554633957
309,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,334.754454728,7412.53515625,7412.53515625,362.426213672664
310,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,1224.67499301,43422.8828125,43422.8828125,1325.98349754869
311,S/H10/17,R(C)1,Residential (Group C) 1,住宅(丙類)1, , ,1217.6748822,48141.1640625,48141.1640625,1320.28910880924
312,S/H10/17,R(C),Residential (Group C),住宅(丙類), , ,411.639443829,11147.29296875,11147.29296875,446.267958440444
313,S/H10/17,CP,Country Park,郊野公園, , ,1701.97853264,114734.513671875,114734.513671875,1845.07458079558
314,S/H10/17,R(C)1,Residential (Group C) 1,住宅(丙類)1, , ,392.773206558,6114.306640625,6114.306640625,424.847064072267
315,S/H10/17,OU,Other Specified Uses,其他指定用途,CEMETERY,墳場,1139.79250211,75815.888671875,75815.888671875,1234.90258871201
316,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,1151.3264993,35034.32421875,35034.32421875,1247.87253172612
317,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,625.9114696,24172.892578125,24172.892578125,678.445518287792
318,S/H10/17,GB,Green Belt,綠化地帶, , ,3594.48713127,195205.02734375,195205.02734375,3896.53445242845
319,S/H10/17,C,Commercial,商業, , ,200.221014956,2790.220703125,2790.220703125,217.07364045925
320,S/H10/17,GB,Green Belt,綠化地帶, , ,395.233287384,4129.22265625,4129.22265625,428.821297573218
321,S/H10/17,CP,Country Park,郊野公園, , ,3434.99444526,499132.884765625,499132.884765625,3722.74314188945
322,S/H10/17,R(A),Residential (Group A),住宅(甲類), , ,356.81016712,7921.359375,7921.359375,386.327703771698
323,S/H10/17,O,Open Space,休憩用地, , ,3486.88624205,131270.2734375,131270.2734375,3778.08310899488
324,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,245.905946291,4271.06640625,4271.06640625,266.273172146443
325,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,543.24109644,14186.77734375,14186.77734375,587.787250723106
326,S/H10/17,R(A),Residential (Group A),住宅(甲類), , ,450.14873315,8340.806640625,8340.806640625,487.395611872517
327,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,346.49257259,8366.451171875,8366.451171875,375.173839997398
328,S/H10/17,GB,Green Belt,綠化地帶, , ,4778.90215026,219057.62890625,219057.62890625,5181.76640922791
329,S/H10/17,R(A),Residential (Group A),住宅(甲類), , ,583.518296969,23619.802734375,23619.802734375,631.884417630301
330,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,428.824191291,12335.134765625,12335.134765625,464.328396021064
331,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,555.700383303,18882.263671875,18882.263671875,602.427752022329
332,S/H10/17,R(A)1,Residential (Group A) 1,住宅(甲類)1, , ,875.523841252,44810.1484375,44810.1484375,948.137131212396
333,S/H10/17,GB,Green Belt,綠化地帶, , ,6584.89701155,726427.646484375,726427.646484375,7134.4094662812
334,S/H10/17,R(A),Residential (Group A),住宅(甲類), , ,512.949423087,20539.783203125,20539.783203125,555.856790734884
335,S/H10/17,MRDJ,Major Road and Junction,主要道路及路口, , ,38910.6874531,456589.5546875,456589.5546875,42163.6700335726
336,S/H10/17,OU,Other Specified Uses,其他指定用途,PETROL FILLING STATION,加油站,120.139800694,995.41015625,995.41015625,130.139968166532
337,S/H10/17,R(C)1,Residential (Group C) 1,住宅(丙類)1, , ,164.476224902,1495.28515625,1495.28515625,178.324108124912
338,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,399.464879431,9726.62109375,9726.62109375,432.413115277051
339,S/H10/17,GB,Green Belt,綠化地帶, , ,1051.64244198,14644.076171875,14644.076171875,1138.67886806649
340,S/H10/17,R(B),Residential (Group B),住宅(乙類), , ,1787.96117558,64580.599609375,64580.599609375,1937.25278455968
341,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,60.1259871217,261.185546875,261.185546875,65.1125903749341
342,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,120.247986535,1055.970703125,1055.970703125,130.254678728638
343,S/H10/17,O,Open Space,休憩用地, , ,88.2817370999,459.23046875,459.23046875,95.6476489565888
344,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,826.886597826,32045.568359375,32045.568359375,894.878528436445
345,S/H10/17,R(B),Residential (Group B),住宅(乙類), , ,1609.30139263,77318.1015625,77318.1015625,1744.4453611386
346,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,166.013113661,1456.447265625,1456.447265625,179.857878315885
347,S/H10/17,R(C),Residential (Group C),住宅(丙類), , ,2100.8131612,88480.1484375,88480.1484375,2276.22078303324
348,S/H10/17,G/IC,"Government, Institution or Community",政府、機構或社區, , ,530.803761068,12599.87890625,12599.87890625,574.954196389536
